hotel_id	hotel_name	hotel_address	city	country	hotel_score
1302	Imperial Riding School Renaissance Vienna Hotel	The Imperial Riding School Vienna, 60, Ungargasse, Fasanviertel, KG Landstraße, Landstraße, Vienna, 1030, Austria	Vienna	Austria	8.1
1303	Aparthotel Adagio Vienna City	2, Uraniastraße, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.1
1304	Mercure Barcelona Condor	127, Via Augusta, les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08006, Spain	Barcelona	Spain	8
1305	H10 Cubik 4 Sup	69, Via Laietana, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08003, Spain	Barcelona	Spain	9.3
1306	Sunotel Club Central	155, Carrer de València, la Sagrada Família, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 8025, Spain	Barcelona	Spain	8.2
1307	Conservatorium Hotel	Conservatorium, Van Baerlestraat, Museumkwartier, Amsterdam, North Holland, Netherlands, 1071AN, The Netherlands	Amsterdam	Netherlands	9.2
1308	NH Amsterdam Zuid	221, Van Leijenberghlaan, Buitenveldert, Amsterdam, North Holland, Netherlands, 1082GG, The Netherlands	Amsterdam	Netherlands	7.8
1309	Hotel Tocq	GARIBALDI REPUBBLICA, Bastioni di Porta Volta, Porta Volta, Municipio 1, Milan, Lombardy, 20154, Italy	Milan	Italy	8.6
1310	The Square Milano Duomo	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9
1311	Mandarin Oriental Milan	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.2
1312	Art Hotel Navigli	Navigli, Largo Ascari, Moncucco, Milan, Lombardy, 20143, Italy	Milan	Italy	8.6
1313	Hotel Balmoral	5, Via Augusta, la Vila de Gràcia, Gràcia, Barcelona, Barcelonès, Barcelona, Catalonia, 08006, Spain	Barcelona	Spain	8.3
1314	Brunelleschi Hotel	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.3
1315	Camperio House Suites Apartments	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.9
1316	TownHouse 33	33, Via Carlo Goldoni, Zona Risorgimento, Municipio 3, Milan, Lombardy, 20129, Italy	Milan	Italy	8.2
1317	Hotel Capitol Milano	Washington, Via Etna, La Maddalena, Municipio 7, Milan, Lombardy, 20144, Italy	Milan	Italy	8.3
1318	Hotel Clerici	Palazzo Clerici, Via Clerici, Cordusio, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	9
1319	UNA Hotel Cusani	UNA hotel Cusani, 13, Via Cusani, Castello, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	8.8
1320	Hotel Pierre Milano	'Hotel Pierre, 32, Via Edmondo De Amicis, Sant''Ambrogio, Porta Genova, Milan, Lombardy, 20123, Italy'	Milan	Italy	7.5
1321	MiHotel	Ex Om - Morivione, Via Morivione, Vigentino, Milan, Lombardy, 20141, Italy	Milan	Italy	7.8
1322	Hotel Milano Scala	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.8
1323	IH Hotels Milano Gioia	Greco, Via Pigello Portinari, Greco, Milan, Lombardy, 20125, Italy	Milan	Italy	7.5
1324	Style Hotel	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	7.7
1325	Andreola Central Hotel	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.3
1326	Hotel Bristol	Hotel Bristol, 32, Via Domenico Scarlatti, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8
1327	Admiral Hotel	Admiral Hotel, 16, Via Domodossola, Tre Torri-Fiera, Milan, Lombardy, 20145, Italy	Milan	Italy	7.3
1328	UNA Hotel Century	Via Filzi - Via Pirelli, Via Fabio Filzi, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.6
1329	Hotel Marconi	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.3
1330	Hotel Cavour	Hotel Cavour, 21, Via Fatebenefratelli, Borgonuovo, Porta Nuova, Milan, Lombardy, 20121, Italy	Milan	Italy	8.5
1331	Best Western Plus Hotel Felice Casati	Hotel Felice Casati, Via Felice Casati, Lazzaretto, Porta Nuova, Milan, Lombardy, 20124, Italy	Milan	Italy	8.4
1332	Nu Hotel	Via Feltre, Rottole, Milan, Lombardy, 20132, Italy	Milan	Italy	8.9
1333	Hotel Magna Pars Small Luxury Hotels of the World	Tortona, Via Savona, Zona Tortona, Municipio 6, Milan, Lombardy, 20144, Italy	Milan	Italy	9
1334	Mercure Milano Regency	Regency Hotel, Via Lorenzo Bartolini, Cagnola, Milan, Lombardy, 20155, Italy	Milan	Italy	7.7
1335	Hotel Portello Gruppo Minihotel	De Angeli - Monte Rosa, Via Filippo Carcano, Molinazzo, Milan, Lombardy, 20149, Italy	Milan	Italy	7.8
1336	Idea Hotel Milano San Siro	Via Fermi - Via Airaghi (Settimo), Via Enrico Fermi, Quinto Romano, Seguro, Milan, Lombardy, 20019, Italy	Milan	Italy	6.9
1337	Windsor Hotel Milano	Windsor Hotel, 2, Via Galileo Galilei, Porta Nuova, Milan, Lombardy, 20124, Italy	Milan	Italy	8.5
1338	Four Points Sheraton Milan Center	8, Via Gerolamo Cardano, Centro Direzionale, Municipio 9, Milan, Lombardy, 20124, Italy	Milan	Italy	8.2
1339	Four Seasons Hotel Milano	Caruso, 4, Via Gesù, The Golden Rectangle of Fashion, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	9.1
1340	IH Hotels Milano Watt 13	Milano Watttredici, 13, Via Giacomo Watt, San Cristoforo, Milan, Lombardy, 20143, Italy	Milan	Italy	7.6
1341	LaGare Hotel Milano Centrale MGallery by Sofitel	La Gare, 20, Via Giovanni Battista Pirelli, Centro Direzionale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.7
1342	Barcel Milan	Barceló Milan, 55, Via Giorgio Stephenson, Musocco, Milan, Lombardy, 20157, Italy	Milan	Italy	8.1
1343	UNA Hotel Scandinavia	'Mercato rionale di via Fauche'', Via Giovanni Battista Fauche'', Bullona, Milan, Lombardy, 20155, Italy'	Milan	Italy	8.5
1344	Acca Palace	Via privata Don Bartolomeo Grazioli, Derganino, Municipio 9, Milan, Lombardy, 20158, Italy	Milan	Italy	8.5
1345	Sina De La Ville	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.2
1346	UNA Hotel Mediterraneo	Porta Romana, Via Curtatone, Porta Romana, Milan, Lombardy, 20135, Italy	Milan	Italy	8.2
1347	Hotel La Spezia Gruppo MiniHotel	20142, Via Spezia, Quartiere Stadera, Chiesa Rossa, Milan, Lombardy, 20136, Italy	Milan	Italy	8.4
1348	Exe Laietana Palace	'Casa Santana i Soler, Plaça d''Emili Vilanova, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, CP 08003, Spain'	Barcelona	Spain	7.9
1349	Grand Hotel Central	32, Via Laietana, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain	Barcelona	Spain	8.9
1350	Ilunion Almirante	40, Via Laietana, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, CP 08003, Spain	Barcelona	Spain	7.1
1351	Ohla Barcelona	Ohla Hotel, 61, Via Laietana, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08010, Spain	Barcelona	Spain	9
1352	Barcelona Hotel Colonial	3, Via Laietana, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08003, Spain	Barcelona	Spain	7.8
1353	NH Milano Machiavelli	NH Machiavelli, 5, Via Lazzaretto, Lazzaretto, Porta Nuova, Milan, Lombardy, 20124, Italy	Milan	Italy	8.4
1354	Hotel Sanpi Milano	Hotel Sanpi Milano, 18, Via Lazzaro Palazzi, Lazzaretto, Porta Nuova, Milan, Lombardy, 20124, Italy	Milan	Italy	8.5
1355	Best Western Hotel Ascot	5, Via Lentasio, Municipio 1, Milan, Lombardy, 20122, Italy	Milan	Italy	7.7
1356	Ca Bianca Hotel Corte Del Naviglio	'Ca'' Granda - Hotel Corte del Naviglio, Via Lodovico il Moro, Restocco Maroni, Milan, Lombardy, 20146, Italy'	Milan	Italy	7.7
1357	IH Hotels Milano Lorenteggio	Lorenteggio, Via Lorenteggio, Lorenteggio, Milan, Lombardy, 20152, Italy	Milan	Italy	7
1358	Hilton Garden Inn Milan North	Hilton Garden Inn Milan North, 36, Via Lucio Giunio Columella, Precotto, Milan, Lombardy, 20128, Italy	Milan	Italy	8.3
1359	DoubleTree By Hilton Milan	DoubleTree by Hilton Hotel Milan, 77, Via Ludovico di Breme, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20156, Italy	Milan	Italy	8.1
1360	Hilton Milan	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.2
1361	Hotel Wagner	My Auchan, 11, Via Michelangelo Buonarroti, San Pietro in Sala, Municipio 7, Milan, Lombardy, 20145, Italy	Milan	Italy	8
1362	Hotel Boutique Duomo	Ghisolfa, Via Cesena, Bullona, Milan, Lombardy, 20155, Italy	Milan	Italy	7.5
1363	Hotel Manin	Hotel Manin, 7, Via Daniele Manin, Porta Nuova, Milan, Lombardy, 20121, Italy	Milan	Italy	8.4
1364	Grand Hotel et de Milan	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.1
1365	Armani Hotel Milano	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.2
1366	Meli Milano	De Angeli - Monte Rosa, Via Filippo Carcano, Molinazzo, Milan, Lombardy, 20149, Italy	Milan	Italy	8.3
1367	Hotel Mediolanum	Hotel Mediolanum, 1, Via Mauro Macchi, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.4
1368	UNA Maison Milano	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.3
1369	Novotel Milano Linate Aeroporto	Novotel, Via Mecenate, Taliedo, Milan, Lombardy, 20138, Italy	Milan	Italy	8
1370	Hotel Carrobbio	Hotel Carrobbio, 3, Via Medici, Carrobbio, Municipio 1, Milan, Lombardy, 20123, Italy	Milan	Italy	8
1371	NH Milano Grand Hotel Verdi	GARIBALDI REPUBBLICA, Bastioni di Porta Volta, Porta Volta, Municipio 1, Milan, Lombardy, 20154, Italy	Milan	Italy	8.2
1372	Crowne Plaza Milan City	Crowne Plaza Milan City, 73, Via Melchiorre Gioia, Abbadesse, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.5
1373	Leonardo Hotel Milan City Center	Sarpi, Via Giovanni Battista Niccolini, Chinatown, Municipio 8, Milan, Lombardy, 20154, Italy	Milan	Italy	8.2
1374	Petit Palais Hotel De Charme	Corso Italia - Via Santa Sofia, Via Molino delle Armi, Porta Lodovica, Milan, Lombardy, 20123, Italy	Milan	Italy	8.5
1375	Mokinba Hotels Montebianco	De Angeli - Monte Rosa, Via Filippo Carcano, Molinazzo, Milan, Lombardy, 20149, Italy	Milan	Italy	7.5
1376	Hotel Mentana	10, Piazza Mentana, Cinque Vie, Municipio 1, Milan, Lombardy, 20123, Italy	Milan	Italy	7.4
1377	Atahotel Contessa Jolanda	Maciachini - Maggiolina, Via Budua, Zona Zara, Montalbino, Milan, Lombardy, 20159, Italy	Milan	Italy	7.5
1378	Hotel Berna	Hotel Berna, 18, Via Napo Torriani, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	9.2
1379	Best Western Atlantic Hotel	Osteria Italiana, 22, Via Napo Torriani, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.5
1380	LHP Hotel Napoleon	Buenos Aires - Venezia, Piazza Luigi di Savoia, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.3
1381	Ibis Styles Milano Palmanova	153, Via Palmanova, Crescenzago, Milan, Lombardy, 20132, Italy	Milan	Italy	6.7
1382	Mokinba Hotels Baviera	Hotel Baviera, 7, Via Panfilo Castaldi, Porta Nuova, Milan, Lombardy, 20124, Italy	Milan	Italy	7.7
1383	Hotel Vittoria	XXII Marzo, Via Antonio Fogazzaro, Porta Vittoria, Milan, Lombardy, 20135, Italy	Milan	Italy	8.1
1384	Starhotels Business Palace	Lodi - Corvetto, Via Carlo Boncompagni, Corvetto, Milan, Lombardy, 20139, Italy	Milan	Italy	8.1
1385	Hotel Mercure Milano Solari	'Capuano''s, Via Pietro Orseolo, Zona Tortona, Porta Genova, Milan, Lombardy, 20144, Italy'	Milan	Italy	8.3
1386	ADI Hotel Poliziano Fiera	Hotel Poliziano Fiera, 11, Via Poliziano, Porta Sempione, Milan, Lombardy, 20154, Italy	Milan	Italy	8.2
1387	Bulgari Hotel Milano	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.2
1388	Best Western Madison Hotel	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.4
1389	The Hub Hotel	The Hub, 10, Via privata Polonia, Musocco, Milan, Lombardy, 20157, Italy	Milan	Italy	7.7
1390	Hotel Silver	silver motel, Via Riccardo Lombardi, Municipio 7, Assiano, Milan, Lombardy, 20019, Italy	Milan	Italy	8.4
1391	Colombia	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.3
1392	Antares Hotel Rubens	Hotel Rubens, 21, Via Pietro Rubens, La Maddalena, Molinazzo, Milan, Lombardy, 20148, Italy	Milan	Italy	8.5
1393	STRAF a Member of Design Hotels 	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.3
1394	Sina The Gray	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.3
1395	Antica Locanda Dei Mercanti	Antica Locanda dei Mercanti, 6, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	9
1396	Palazzo Segreti	Palazzo Segreti, 8/B, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	8.9
1397	Hotel Santa Marta Suites	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.2
1398	TH Street Duomo	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.2
1399	Uptown Palace	Uptown Palace, 10, Via Santa Sofia, Porta Lodovica, Milan, Lombardy, 20122, Italy	Milan	Italy	8.5
1400	Hotel Manzoni	Mauro Grifoni, 17, Via Santo Spirito, The Golden Rectangle of Fashion, Municipio 1, Milan, Lombardy, 20121, Italy	Milan	Italy	9.2
1401	Senato Hotel Milano	20, Via Senato, Porta Nuova, Milan, Lombardy, 20121, Italy	Milan	Italy	9
1402	Baglioni Hotel Carlton The Leading Hotels of the World	Carlton Hotel Baglioni, 5, Via Senato, The Golden Rectangle of Fashion, Porta Venezia, Milan, Lombardy, 20121, Italy	Milan	Italy	8.8
1403	Hotel Da Vinci	6, Via Senigallia, Bruzzano, Milan, Lombardy, 20032, Italy	Milan	Italy	8.1
1404	TownHouse Duomo	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.4
1405	TownHouse Galleria	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.3
1406	Hotel Spadari Al Duomo	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.3
1407	Starhotels Ritz	Buenos Aires - Venezia, Piazza Luigi di Savoia, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	8.1
1408	Ramada Plaza Milano	Padova, no, Turro, Milan, Lombardy, 20127, Italy	Milan	Italy	8.4
1409	NH Milano Touring	NH Milano Touring, 2, Via Ugo Iginio Tarchetti, Porta Nuova, Milan, Lombardy, 20121, Italy	Milan	Italy	8.4
1410	AC Hotel Milano a Marriott Lifestyle Hotel	AC Hotel Milano, 2, Via Enrico Tazzoli, Porta Volta, Porta Garibaldi, Milan, Lombardy, 20154, Italy	Milan	Italy	8.3
1411	Hotel Tiziano Park Vita Parcour Gruppo MiniHotels	Via Tiziano, San Pietro in Sala, Tre Torri-Fiera, Milan, Lombardy, 20145, Italy	Milan	Italy	8.6
1412	Park Hyatt Milano	Duomo, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.1
1413	Nhow Milan	Tortona, Via Savona, Zona Tortona, Municipio 6, Milan, Lombardy, 20144, Italy	Milan	Italy	8.6
1414	Milan Suite Hotel	Villapizzone, Piazzale ai Laghi, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20151, Italy	Milan	Italy	8.7
1415	Klima Hotel Milano Fiere	Klima Hotel Milano Fiere, 8, Via privata Venezia Giulia, Musocco, Milan, Lombardy, 20157, Italy	Milan	Italy	8.3
1416	Radisson Blu Hotel Milan	Villapizzone, Piazzale ai Laghi, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20151, Italy	Milan	Italy	8.2
1417	Milan Marriott Hotel	Washington, Via Etna, La Maddalena, Municipio 7, Milan, Lombardy, 20144, Italy	Milan	Italy	7.6
1418	ADI Doria Grand Hotel	Il Capriccio, Viale Andrea Doria, Zona Buenos Aires, Municipio 3, Milan, Lombardy, 2014, Italy	Milan	Italy	8.3
1419	Starhotels Echo	Centrale, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	8.9
1420	Bianca Maria Palace Hotel	Guastalla, Via Curtatone, Porta Romana, Milan, Lombardy, 20135, Italy	Milan	Italy	9
1421	Hotel D Este	Vigentina, Viale Bligny, Porta Vigentina, Municipio 5, Milan, Lombardy, 20136, Italy	Milan	Italy	8.1
1422	Hotel Liberty	Vigentina, Viale Bligny, Porta Vigentina, Municipio 5, Milan, Lombardy, 20136, Italy	Milan	Italy	5.2
1423	Best Western Hotel Mirage	Villapizzone, Piazzale ai Laghi, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20151, Italy	Milan	Italy	8.5
1424	Hotel Raffaello	Villapizzone, Piazzale ai Laghi, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20151, Italy	Milan	Italy	8.1
1425	Antares Hotel Accademia	Villapizzone, Piazzale ai Laghi, Quartiere Varesina, Municipio 8, Milan, Lombardy, 20151, Italy	Milan	Italy	8.4
1426	Starhotels Tourist	300, Viale Fulvio Testi, Bicocca, Milan, Lombardy, 20126, Italy	Milan	Italy	8.5
1427	Grand Visconti Palace	Porta Romana, Via Curtatone, Porta Romana, Milan, Lombardy, 20135, Italy	Milan	Italy	8.6
1428	Best Western Hotel Major	Porta Romana, Via Curtatone, Porta Romana, Milan, Lombardy, 20135, Italy	Milan	Italy	8.1
1429	Hotel Lombardia	Loreto, Via Martiri Oscuri, Greco, Milan, Lombardy, 20172, Italy	Milan	Italy	7.9
1430	NH Milano Palazzo Moscova	GARIBALDI REPUBBLICA, Bastioni di Porta Volta, Porta Volta, Municipio 1, Milan, Lombardy, 20154, Italy	Milan	Italy	8.2
1431	Best Western Antares Hotel Concorde	Hotel Concorde, 132, Viale Monza, Gorla, Milan, Lombardy, 20127, Italy	Milan	Italy	8.1
1432	Atahotel Linea Uno	UBI Banco di Brescia, Viale Monza, Municipio 2, Milan, Lombardy, 20127, Italy	Milan	Italy	8
1433	Best Western Hotel Astoria	Selinunte, Via Giacinto Gigante, Molinazzo, Milan, Lombardy, 20148, Italy	Milan	Italy	7.7
1434	Sheraton Diana Majestic	Kursaal Diana, Via Paolo Mascagni, Porta Venezia, Milan, Lombardy, 20129, Italy	Milan	Italy	7.9
1435	Hotel degli Arcimboldi	Hotel degli Arcimboldi, Viale Sarca, Bicocca, Milan, Lombardy, 20126, Italy	Milan	Italy	8.3
1436	Novotel Milano Nord Ca Granda	Ibis Milano Ca Granda, Via Val Cismon, Pratocentenaro, Milan, Lombardy, 20162, Italy	Milan	Italy	7.8
1437	Best Western Hotel St George	Hotel St. George, 9, Viale Tunisia, Lazzaretto, Municipio 3, Milan, Lombardy, 20124, Italy	Milan	Italy	8.1
1438	NH Carlton Amsterdam	NH Carlton Amsterdam, 4, Vijzelstraat, Grachtengordel, Amsterdam, North Holland, Netherlands, 1017 HK, The Netherlands	Amsterdam	Netherlands	7
1439	Albus Hotel Amsterdam City Centre	The Albus, 49, Vijzelstraat, Grachtengordel, Amsterdam, North Holland, Netherlands, 1017HE, The Netherlands	Amsterdam	Netherlands	8.2
1440	Hotel Vilamar 	'Hotel Vilamari, 34-36, Carrer de Vilamarí, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 8015, Spain'	Barcelona	Spain	8.3
1441	Vilana Hotel	Carrer de Vilana, la Bonanova, Sant Gervasi - la Bonanova, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08017, Spain	Barcelona	Spain	8.2
1442	Acevi Villarroel	'Acevi Villaroel, 106, Carrer de Villarroel, l''Antiga Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08011, Spain'	Barcelona	Spain	7.8
1443	Hotel Arkadenhof	Arkadenhof, 5, Viriotgasse, Thurygrund II, KG Alsergrund, Alsergrund, Vienna, 1090, Austria	Vienna	Austria	8.5
1444	Hotel Vondel Amsterdam	32, Vondelstraat, Vondelbuurt, Amsterdam, North Holland, Netherlands, 1054GE, The Netherlands	Amsterdam	Netherlands	8
1445	Park Inn by Radisson Uno City Vienna	Park Inn, 16-18, Wagramer Straße, KG Kaisermühlen, Donaustadt, Neukagran, Vienna, 1220, Austria	Vienna	Austria	8.6
1446	NH Danube City	NH Danube City, 21, Wagramer Straße, KG Kaisermühlen, Donaustadt, Neukagran, Vienna, 1220, Austria	Vienna	Austria	8.4
1447	Strandhotel Alte Donau	strandhotel alte donau, 51, Wagramer Straße, KG Kagran, Donaustadt, Neukagran, Vienna, 1220, Austria	Vienna	Austria	9.1
1448	ARCOTEL Kaiserwasser Superior	Arcotel Kaiserwasser, 8, Wagramer Straße, KG Kaisermühlen, Donaustadt, Neukagran, Vienna, 1220, Austria	Vienna	Austria	8.6
1449	Mercure Hotel Raphael Wien	23, Wallgasse, Obere Windmühle, KG Mariahilf, Mariahilf, Vienna, 1060, Austria	Vienna	Austria	8.5
1450	Arthotel ANA Boutique Six	The Hotel 1060 Vienna, 23, Webgasse, Obere Windmühle, KG Mariahilf, Mariahilf, Vienna, 1060, Austria	Vienna	Austria	8.2
1451	Austria Trend Hotel Anatol Wien	Austria Trend Hotel Anatol, 26, Webgasse, Obere Windmühle, KG Mariahilf, Mariahilf, Vienna, 1060, Austria	Vienna	Austria	8.8
1452	Hotel Kaiserin Elisabeth	3, Weihburggasse, Kärntner Viertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	9.2
1453	Boutique Hotel Notting Hill	Notting Hill, Nicolaas Witsenkade, Nieuwe Pijp, Amsterdam, North Holland, Netherlands, 1017ZT, The Netherlands	Amsterdam	Netherlands	8.4
