"movie_id","movie_title_en","movie_title_fr","movie_year"
"27805","The Terminal","Le Terminal","2004"
"27806","Dear Frankie","Dear Frankie","2004"
"27807","White Chicks","FBI : Fausses blondes infiltrées","2004"
"27808","The Notebook","N'oublie jamais","2004"
"27809","Two Brothers","Deux frères","2004"
"27810","Mandela: Long Walk to Freedom","Mandela : Un long chemin vers la liberté","2013"
"27811","De-Lovely","De-Lovely","2004"
"27812","Kaena: The Prophecy","Kaena, la prophétie","2003"
"27813","A Day at the Races","Un jour aux courses","1937"
"27814","Now You See Him, Now You Don't","Pas vu, pas pris","1972"
"27815","Paranormal Activity 3","Paranormal Activity 3","2011"
"27816","Everything's Gonna Be Great","Everything's Gonna Be Great","1998"
"27817","Peter Pan","Peter Pan","1960"
"27818","Grave Encounters 2","Grave Encounters 2","2012"
"27819","Nazarin","Nazarín","1959"
"27820","Evangelion: 3.0 You Can (Not) Redo","Evangelion: 3.0 You Can (Not) Redo","2012"
"27821","Southpaw","La Rage au ventre","2015"
"27822","Bob & Carol & Ted & Alice","Bob et Carole et Ted et Alice","1969"
"27823","Ice Age: The Great Egg-Scapade","Ice Age: The Great Egg-Scapade","2016"
"27824","The Littlest Rebel","La Fille du rebelle","1935"
"27825","A Claymation Christmas Celebration","A Claymation Christmas Celebration","1987"
"27826","Sicario","Sicario","2015"
"27827","Happenstance","Le Battement d'ailes du papillon","2001"
"27828","Kopps","Cops","2003"
"27829","Comandante","Comandante","2003"
"27830","Dante's Inferno Animated","Dante's Inferno Animated","2010"
"27831","All is Bright","All is Bright","2013"
"27832","Into the Woods","Into the Woods","1991"
"27833","Pirates of Silicon Valley","Les Pirates de la Silicon Valley","1999"
"27834","Manufacturing Consent: Noam Chomsky and the Media","Chomsky, les médias et les illusions nécessaires","1992"
"27835","The Clock","L'Horloge","1945"
"27836","Leave Her to Heaven","Péché mortel","1945"
"27837","Winter War","Guerre d'Hiver","1989"
"27838","The Philadelphia Experiment","Philadelphia Experiment","1984"
"27839","Revenge of the Pink Panther","La Malédiction de la Panthère rose","1978"
"27840","Angels with Dirty Faces","Les Anges aux figures sales","1938"
"27841","Johnny English Reborn","Johnny English, le retour","2011"
"27842","Taxi","Taxi","1998"
"27843","Abduction","Abduction","2011"
"27844","Tokyo Godfathers","Tokyo Godfathers","2003"
"27845","Our Hospitality","Les Lois de l'hospitalité","1923"
"27846","All of Me","Solo pour deux","1984"
"27847","Shame","La Honte","2011"
"27848","The Farmer's Daughter","Ma femme est un grand homme","1947"
"27849","Lassie Come Home","Fidèle Lassie","1943"
"27850","American Hustle","American Bluff","2013"
"27851","Overboard","Un couple à la mer","1987"
"27852","The Secret Life of Walter Mitty","La Vie secrète de Walter Mitty","2013"
"27853","By the Light of the Silvery Moon","La Maîtresse de papa","1953"
"27854","Butterfield 8","La Vénus au vison","1960"
"27855","Zach Galifianakis: Live at the Purple Onion","Zach Galifianakis: Live at the Purple Onion","2006"
"27856","Her","Her","2013"
"27857","Johnny Guitar","Johnny Guitare","1954"
"27858","When in Rome","Un été à Rome","2010"
"27859","The Exterminating Angel","L'Ange exterminateur","1962"
"27860","Edge of Darkness","L'Ange des ténèbres","2010"
"27861","Fahrenheit 9/11","Fahrenheit 9/11","2004"
"27862","Roxanne","Roxanne","1987"
"27863","The Same River Twice","The Same River Twice","2003"
"27864","The Book of Life","Le Livre de la vie","1998"
"27865","The Last Starfighter","Starfighter","1984"
"27866","Spider-Man 2","Spider-Man 2","2004"
"27867","Before Sunset","Before Sunset","2004"
"27868","King Arthur","Le Roi Arthur","2004"
"27869","Caramel","Caramel","2007"
"27870","Anchorman: The Legend of Ron Burgundy","Présentateur vedette : La Légende de Ron Burgundy","2004"
"27871","Sleepover","Pyjama Party","2004"
"27872","A Cinderella Story","Comme Cendrillon","2004"
"27873","I, Robot","I, Robot","2004"
"27874","Maria Full of Grace","Maria, pleine de grâce","2004"
"27875","Long Day's Journey Into Night","Long voyage vers la nuit","1962"
"27876","Prince Valiant","Prince Vaillant","1954"
"27877","A Short Film About Killing","Tu ne tueras point","1988"
"27878","The Tin Star","Du sang dans le désert","1957"
"27879","What's Your Number?","Sex List","2011"
"27880","How the West Was Won","La Conquête de l'Ouest","1962"
"27881","The Bourne Supremacy","La Mort dans la peau","2004"
"27882","Catwoman","Catwoman","2004"
"27883","A Home at the End of the World","La Maison au bout du monde","2004"
"27884","The Testament of Dr. Mabuse","Le Testament du docteur Mabuse","1933"
"27885","Battle Hymn","Les Ailes de l'espérance","1957"
"27886","The Enemy Below","Torpilles sous l'Atlantique","1957"
"27887","Headhunters","Headhunters","2011"
"27888","Batman: Year One","Batman: Year One","2011"
"27889","A Man Escaped","Un condamné à mort s'est échappé","1956"
"27890","Best of Enemies","Best of Enemies","2015"
"27891","A Shock to the System","Business oblige","1990"
"27892","Slaughterhouse-Five","Abattoir 5","1972"
"27893","Joe Strummer: The Future Is Unwritten","Joe Strummer : The Future is Unwritten","2007"
"27894","Triangle","Triangle","2009"
"27895","The Bachelor and the Bobby-Soxer","Deux sœurs vivaient en paix","1947"
"27896","Dancing in September","Dancing in September","2000"
"27897","Destination Tokyo","Destination Tokyo","1943"
"27898","How I Got Into College","How I Got Into College","1989"
"27899","Mr. Blandings Builds His Dream House","Un million clé en main","1948"
"27900","My Favorite Wife","Mon épouse favorite","1940"
"27901","The New Adventures of Pippi Longstocking","The New Adventures of Pippi Longstocking","1988"
"27902","The Snake Pit","La Fosse aux serpents","1948"
"27903","The Super","Le Proprio","1991"
"27904","Two of a Kind","Second Chance","1983"
"27905","The Leopard","Le Guépard","1963"
"27906","Goodbye, Columbus","Goodbye Columbus","1969"
"27907","Puss in Boots","Le Chat botté","2011"
"27908","The Day of the Locust","Le Jour du fléau","1975"
"27909","To End All Wars","Chungkai, le camp des survivants","2001"
"27910","I Love You Phillip Morris","I Love You Phillip Morris","2009"
"27911","Six by Sondheim","Six by Sondheim","2013"
"27912","Biggles","Biggles","1986"
"27913","The World of Suzie Wong","Le Monde de Suzie Wong","1960"
"27914","Anne of Green Gables: The Sequel","Le Bonheur au bout du chemin 2","1987"
"27915","Gun Crazy","Le Démon des armes","1949"
"27916","The Set-Up","Nous avons gagné ce soir","1949"
"27917","Dead Set","Dead Set","2008"
"27918","Unprecedented: The 2000 Presidential Election","Unprecedented: The 2000 Presidential Election","2002"
"27919","The Prime of Miss Jean Brodie","Les Belles Années de miss Brodie","1969"
"27920","Teeth","Teeth","2007"
"27921","Paradise Now","Paradise Now","2005"
"27922","The Three Lives of Thomasina","Les Trois Vies de Thomasina","1964"
"27923","The One and Only, Genuine, Original Family Band","The One and Only, Genuine, Original Family Band","1968"
"27924","Lone Survivor","Du sang et des larmes","2013"
"27925","This Gun for Hire","Tueur à gages","1942"
"27926","Black Angel","L'Ange noir","1946"
"27927","The Big Clock","La Grande Horloge","1948"
"27928","Criss Cross","Pour toi j'ai tué","1949"
"27929","The Spy Who Came in from the Cold","L'Espion qui venait du froid","1965"
"27930","Zatoichi on the Road","Zatoichi on the Road","1963"
"27931","Roadkill","Roadkill","1989"
"27932","Geography Club","Geography Club","2013"
"27933","Bon Voyage","Bon Voyage","2003"
"27934","The Manchurian Candidate","Un crime dans la tête","2004"
"27935","Anomalisa","Anomalisa","2015"
"27936","The Village","Le Village","2004"
"27937","Garden State","Garden State","2004"
"27938","Early Summer","Été précoce","1951"
"27939","Temple Grandin","Temple Grandin","2010"
"27940","Revengers Tragedy","Revengers Tragedy","2002"
"27941","The First Day of the Rest of Your Life","Le Premier Jour du reste de ta vie","2008"
"27942","Musa the Warrior","Musa, la princesse du désert","2001"
"27943","A Funny Thing Happened on the Way to the Forum","Le Forum en folie","1966"
"27944","Tower Heist","Le Casse de Central Park","2011"
"27945","Salesman","Salesman","1969"
"27946","Collateral","Collatéral","2004"
"27947","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Le Monde de Narnia : Le Lion, la Sorcière blanche et l'Armoire magique","2005"
"27948","J. Edgar","J. Edgar","2011"
"27949","Little Black Book","Les Ex de mon mec","2004"
"27950","Fool's Gold","Fool's Gold","2008"
"27951","Code 46","Code 46","2003"
"27952","King Kong","King Kong","2005"
"27953","Memoirs of a Geisha","Mémoires d'une geisha","2005"
"27954","The Family Stone","Esprit de famille","2005"
"27955","Harold and Kumar Go to White Castle","Harold et Kumar chassent le burger","2004"
"27956","The Princess Diaries 2: Royal Engagement","Un mariage de princesse","2004"
"27957","AVP: Alien vs. Predator","Alien vs. Predator","2004"
"27958","Yu-Gi-Oh!","Yu-Gi-Oh!","2004"
"27959","We Don't Live Here Anymore","We Don't Live Here Anymore","2004"
"27960","Without a Paddle","Jusqu'au cou","2004"
"27961","Kiss of Death","Kiss of Death","1947"
"27962","Double Trouble","Croisière surprise","1967"
"27963","The Double","Secret Identity","2011"
"27964","Spinout","Spinout","1966"
"27965","Deep Water","Deep Water","2006"
"27966","Harum Scarum","Harum Scarum","1965"
"27967","The Sting II","L'Arnaque 2","1983"
"27968","Bill Cosby, Himself","Bill Cosby, Himself","1983"
"27969","The Adventures of Tintin","Les Aventures de Tintin : Le Secret de La Licorne","2011"
"27970","Dead Ringer","La mort frappe trois fois","1964"
"27971","The Art of Negative Thinking","L'Art de la pensée négative","2006"
"27972","Anacondas: The Hunt for the Blood Orchid","Anacondas : À la poursuite de l'orchidée de sang","2004"
"27973","Suspect Zero","Suspect Zero","2004"
"27974","Warriors of Heaven and Earth","Les Guerriers de l'empire céleste","2003"
"27975","Vanity Fair","Vanity Fair","2004"
"27976","Paparazzi","Paparazzi objectif chasse à l'homme","2004"
"27977","The House of the Devil","The House of the Devil","2009"
"27978","Wicker Park","Rencontre à Wicker Park","2004"
"27979","Saving Mr. Banks","Dans l'ombre de Mary","2013"
"27980","Alice Doesn't Live Here Anymore","Alice Doesn't Live Here Anymore","1974"
"27981","The Mangler","The Mangler","1995"
"27982","Who's That Knocking at My Door?","Who's That Knocking at My Door?","1967"
"27983","How to Make Love Like an Englishman","Teach Me Love","2014"
"27984","I Vitelloni","Les Vitelloni","1953"
"27985","Flipper","Flipper","1963"
"27986","Smile","Smile","1975"
"27987","A Small Circle of Friends","Un petit cercle d'amis","1980"
"27988","Night of the Demons","La Nuit des Démons","1988"
"27989","Lilith","Lilith","1964"
"27990","SuperBabies: Baby Geniuses 2","P'tits Génies 2","2004"
"27991","Cellular","Cellular","2004"
"27992","Resident Evil: Apocalypse","Resident Evil: Apocalypse","2004"
"27993","Mr. 3000","Mr. 3000","2004"
"27994","Sky Captain and the World of Tomorrow","Capitaine Sky et le Monde de demain","2004"
"27995","Wimbledon","La Plus Belle Victoire","2004"
"27996","The Forgotten","Mémoire effacée","2004"
"27997","The Last Shot","The Last Shot","2004"
"27998","A Dirty Shame","A Dirty Shame","2004"
"27999","The Motorcycle Diaries","Carnets de voyage","2004"
"28000","Jumper","Jumper","2008"
"28001","Shaun of the Dead","Shaun of the Dead","2004"
"28002","It's a Free World...","It's a Free World...","2007"
"28003","Murder on the Orient Express","Le Crime de l'Orient-Express","1974"
"28004","Mask","Mask","1985"
"28005","Fish Tank","Fish Tank","2009"
"28006","The Boston Strangler","L'Étrangleur de Boston","1968"
"28007","The Man with One Red Shoe","L'Homme à la chaussure rouge","1985"
"28008","Basket Case 3: The Progeny","Basket Case 3: The Progeny","1992"
"28009","Basket Case 2","Basket Case 2","1990"
"28010","Definitely, Maybe","Un jour, peut-être","2008"
"28011","Hardcore","Hardcore","1979"
"28012","The Terror","L'Halluciné","1963"
"28013","Legend of the Red Dragon","La Légende du dragon rouge","1994"
"28014","Cannibal Holocaust","Cannibal Holocaust","1980"
"28015","Shark Tale","Gang de requins","2004"
"28016","Ladder 49","Piège de feu","2004"
"28017","I Heart Huckabees","J'adore Huckabees","2004"
"28018","Raise Your Voice","Trouve ta voix","2004"
"28019","Primer","Primer","2004"
"28020","Stage Beauty","Stage Beauty","2004"
"28021","Valentine's Day","Valentine's Day","2010"
"28022","Shall We Dance?","Shall We Dance?","2004"
"28023","Team America: World Police","Team America, police du monde","2004"
"28024","The Wolfman","Wolfman","2010"
"28025","Eulogy","Folles Funérailles","2004"
"28026","The Country Girl","Une fille de la province","1954"
"28027","The Rose Tattoo","La Rose tatouée","1955"
"28028","Tess","Tess","1979"
"28029","Shutter Island","Shutter Island","2010"
"28030","Cannonball","Cannonball!","1976"
"28031","The Fearless Vampire Killers","Le Bal des vampires","1967"
"28032","Black Beauty","Prince noir","1971"
"28033","Sing Street","Sing Street","2016"
"28034","The Five Obstructions","Five Obstructions","2003"
"28035","Born Rich","Born Rich","2003"
"28036","The Decline of the American Empire","Le Déclin de l'empire américain","1986"
"28037","All I Want for Christmas","Le Plus Beau Cadeau du monde","1991"
"28038","Friday Night Lights","Friday Night Lights","2004"
"28039","Tarnation","Tarnation","2003"
"28040","George Harrison: Living in the Material World","George Harrison: Living in the Material World","2011"
"28041","Being Julia","Adorable Julia","2004"
"28042","Surviving Christmas","Famille à louer","2004"
"28043","Dona Flor and Her Two Husbands","Dona Flor et ses deux maris","1976"
"28044","The Grudge","The Grudge","2004"
"28045","Hugo","Hugo Cabret","2011"
"28046","Alfie","Alfie le dragueur","2004"
"28047","The Matador","The Matador","2005"
"28048","Sideways","Sideways","2004"
"28049","The Machinist","The Machinist","2004"
"28050","Vera Drake","Vera Drake","2004"
"28051","Vantage Point","Angles d'attaque","2008"
"28052","$9.99","Le Sens de la vie pour 9,99 $","2008"
"28053","Trespass","Les Pilleurs","2011"
"28054","The Spiderwick Chronicles","Les Chroniques de Spiderwick","2008"
"28055","Lightning in a Bottle","Lightning in a Bottle","2004"
"28056","Undertow","L'Autre Rive","2004"
"28057","Step Up 2 the Streets","Sexy Dance 2","2008"
"28058","Saw","Saw","2004"
"28059","Ray","Ray","2004"
"28060","The Incredibles","Les Indestructibles","2004"
"28061","It's All About Love","It's All About Love","2003"
"28062","Callas Forever","Callas Forever","2002"
"28063","The Polar Express","Le Pôle express","2004"
"28064","Kinsey","Dr Kinsey","2004"
"28065","After the Sunset","Coup d'éclat","2004"
"28066","Bridget Jones: The Edge of Reason","Bridget Jones : L'Âge de raison","2004"
"28067","Immortals","Les Immortels","2011"
"28068","Finding Neverland","Neverland","2004"
"28069","Jack and Jill","Jack et Julie","2011"
"28070","National Treasure","Benjamin Gates et le Trésor des Templiers","2004"
"28071","Bad Education","La Mauvaise Éducation","2004"
"28072","Persuasion","Persuasion","2007"
"28073","The SpongeBob SquarePants Movie","Bob l'éponge, le film","2004"
"28074","The Passionate Plumber","Le Plombier amoureux","1932"
"28075","The Girl Who Played with Fire","Millénium 2 : La Fille qui rêvait d'un bidon d'essence et d'une allumette","2009"
"28076","Alexander","Alexandre","2004"
"28077","Guerrilla: The Taking of Patty Hearst","Guerrilla: The Taking of Patty Hearst","2004"
"28078","Closer","Closer, entre adultes consentants","2004"
"28079","I Am David","I Am David","2003"
"28080","House of Flying Daggers","Le Secret des poignards volants","2004"
"28081","Ocean's Twelve","Ocean's Twelve","2004"
"28082","Blade: Trinity","Blade: Trinity","2004"
"28083","The Bellboy","Le Dingue du Palace","1960"
"28084","Bush's Brain","Bush's Brain","2004"
"28085","Cinderfella","Cendrillon aux grands pieds","1960"
"28086","Damn Yankees!","Damn Yankees","1958"
"28087","Witless Protection","Witless Protection","2008"
"28088","Percy Jackson & the Olympians: The Lightning Thief","Percy Jackson : Le Voleur de foudre","2010"
"28089","Cop Out","Top Cops","2010"
"28090","That's Entertainment","Hollywood, Hollywood","1974"
"28091","That's Entertainment, Part II","Hollywood, Hollywood","1976"
